id,silicon_data_source,backend,backend_version,model_path,system,precision,mode,isl,osl,gemm_quant_mode,moe_quant_mode,batch_size,tp_size,pp_size,attention_dp_size,moe_tp_size,moe_ep_size,prefill_batch_size,prefill_num_workers,prefill_tp_size,prefill_pp_size,prefill_attention_dp_size,prefill_moe_tp_size,prefill_moe_ep_size,decode_batch_size,decode_num_workers,decode_tp_size,decode_pp_size,decode_attention_dp_size,decode_moe_tp_size,decode_moe_ep_size,silicon_ttft_ms,silicon_tpot_ms
minimaxm2_5_b300_vllm_fp8_agg_8192x1024_c128_cfg733,db-dump/2026-04-27; config_id=733; silicon_concurrency=128; measured=2026-04-17T00:00:00.000Z; workflow_run_id=758; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b300_sxm,fp8,agg,8192,1024,fp8,fp8,128,4,1,1,4,1,,,,,,,,,,,,,,,972.3109823355117,33.442908754168066
qwen3_5_b300_sglang_bf16_agg_8192x1024_c16_cfg738,db-dump/2026-04-27; config_id=738; silicon_concurrency=16; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,8192,1024,,,16,8,1,1,8,1,,,,,,,,,,,,,,,473.5045328623528,10.831766671021217
qwen3_5_b300_sglang_bf16_agg_8192x1024_c4_cfg738,db-dump/2026-04-27; config_id=738; silicon_concurrency=4; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,8192,1024,,,4,8,1,1,8,1,,,,,,,,,,,,,,,275.87158467467816,6.6944546762945345
qwen3_5_b300_sglang_bf16_agg_1024x1024_c32_cfg738,db-dump/2026-04-27; config_id=738; silicon_concurrency=32; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,1024,1024,,,32,8,1,1,8,1,,,,,,,,,,,,,,,333.91537397856155,12.72466508468045
qwen3_5_b300_sglang_bf16_agg_8192x1024_c32_cfg738,db-dump/2026-04-27; config_id=738; silicon_concurrency=32; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,8192,1024,,,32,8,1,1,8,1,,,,,,,,,,,,,,,685.2611522091252,15.050296864421853
qwen3_5_b300_sglang_bf16_agg_8192x1024_c64_cfg738,db-dump/2026-04-27; config_id=738; silicon_concurrency=64; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,8192,1024,,,64,8,1,1,8,1,,,,,,,,,,,,,,,990.478296685842,21.587138382548993
qwen3_5_b300_sglang_bf16_agg_8192x1024_c8_cfg738,db-dump/2026-04-27; config_id=738; silicon_concurrency=8; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,8192,1024,,,8,8,1,1,8,1,,,,,,,,,,,,,,,306.101454119198,8.175154778438893
qwen3_5_b300_sglang_bf16_agg_1024x1024_c16_cfg738,db-dump/2026-04-27; config_id=738; silicon_concurrency=16; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,1024,1024,,,16,8,1,1,8,1,,,,,,,,,,,,,,,278.46480008010985,9.737763887847944
qwen3_5_b300_sglang_bf16_agg_1024x1024_c64_cfg738,db-dump/2026-04-27; config_id=738; silicon_concurrency=64; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,1024,1024,,,64,8,1,1,8,1,,,,,,,,,,,,,,,441.6835653437431,16.744950401034483
qwen3_5_b300_sglang_bf16_agg_1024x1024_c8_cfg738,db-dump/2026-04-27; config_id=738; silicon_concurrency=8; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,1024,1024,,,8,8,1,1,8,1,,,,,,,,,,,,,,,166.23145627436315,7.734002102883962
qwen3_5_b300_sglang_bf16_agg_1024x1024_c4_cfg739,db-dump/2026-04-27; config_id=739; silicon_concurrency=4; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,1024,1024,,,4,4,1,1,4,1,,,,,,,,,,,,,,,159.01082962500368,7.56120531508662
qwen3_5_b300_sglang_bf16_agg_1024x1024_c16_cfg739,db-dump/2026-04-27; config_id=739; silicon_concurrency=16; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,1024,1024,,,16,4,1,1,4,1,,,,,,,,,,,,,,,318.17113848692316,12.883115353541132
qwen3_5_b300_sglang_bf16_agg_1024x1024_c32_cfg739,db-dump/2026-04-27; config_id=739; silicon_concurrency=32; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,1024,1024,,,32,4,1,1,4,1,,,,,,,,,,,,,,,417.83675285951176,17.738336216058826
qwen3_5_b300_sglang_bf16_agg_1024x1024_c8_cfg739,db-dump/2026-04-27; config_id=739; silicon_concurrency=8; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,1024,1024,,,8,4,1,1,4,1,,,,,,,,,,,,,,,174.03841762643424,9.461990074216086
qwen3_5_b300_sglang_bf16_agg_8192x1024_c32_cfg739,db-dump/2026-04-27; config_id=739; silicon_concurrency=32; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,8192,1024,,,32,4,1,1,4,1,,,,,,,,,,,,,,,876.4283497343968,20.36385812634653
qwen3_5_b300_sglang_bf16_agg_8192x1024_c4_cfg739,db-dump/2026-04-27; config_id=739; silicon_concurrency=4; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,8192,1024,,,4,4,1,1,4,1,,,,,,,,,,,,,,,286.05105882452335,7.862451784482338
qwen3_5_b300_sglang_bf16_agg_8192x1024_c16_cfg739,db-dump/2026-04-27; config_id=739; silicon_concurrency=16; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,8192,1024,,,16,4,1,1,4,1,,,,,,,,,,,,,,,577.1210177683315,13.908445176938589
qwen3_5_b300_sglang_bf16_agg_1024x1024_c64_cfg739,db-dump/2026-04-27; config_id=739; silicon_concurrency=64; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,1024,1024,,,64,4,1,1,4,1,,,,,,,,,,,,,,,552.7128791875384,23.710351382048128
qwen3_5_b300_sglang_bf16_agg_8192x1024_c64_cfg739,db-dump/2026-04-27; config_id=739; silicon_concurrency=64; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,8192,1024,,,64,4,1,1,4,1,,,,,,,,,,,,,,,1323.238569329169,29.661085699112522
qwen3_5_b300_sglang_bf16_agg_8192x1024_c8_cfg739,db-dump/2026-04-27; config_id=739; silicon_concurrency=8; measured=2026-04-18T00:00:00.000Z; workflow_run_id=766; lmsysorg/sglang:v0.5.10.post1-cu130,sglang,0.5.10.post1,Qwen/Qwen3.5-397B-A17B,b300_sxm,bf16,agg,8192,1024,,,8,4,1,1,4,1,,,,,,,,,,,,,,,359.93376452424855,10.046833618734967
kimik2_5_gb200_trtllm_fp4_disagg_1024x1024_c4_cfg759,db-dump/2026-04-27; config_id=759; silicon_concurrency=4; measured=2026-04-18T00:00:00.000Z; workflow_run_id=778; nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:1.1.0-dev.2,trtllm,1.1.0-dev.2,moonshotai/Kimi-K2.5,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,1,1,1,1,4,1,4,1,4,8,1,1,1,8,195.51323120103916,5.316830920749418
kimik2_5_gb200_trtllm_fp4_disagg_8192x1024_c4_cfg759,db-dump/2026-04-27; config_id=759; silicon_concurrency=4; measured=2026-04-18T00:00:00.000Z; workflow_run_id=778; nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:1.1.0-dev.2,trtllm,1.1.0-dev.2,moonshotai/Kimi-K2.5,gb200,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,1,1,1,1,4,1,4,1,4,8,1,1,1,8,324.69235197495436,5.469115537500313
kimik2_5_gb200_trtllm_fp4_disagg_1024x1024_c192_cfg759,db-dump/2026-04-27; config_id=759; silicon_concurrency=192; measured=2026-04-18T00:00:00.000Z; workflow_run_id=778; nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:1.1.0-dev.2,trtllm,1.1.0-dev.2,moonshotai/Kimi-K2.5,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,1,1,1,1,4,1,4,48,4,8,1,1,1,8,395.3342926890855,11.703058552696522
kimik2_5_gb200_trtllm_fp4_disagg_1024x1024_c668_cfg759,db-dump/2026-04-27; config_id=759; silicon_concurrency=668; measured=2026-04-18T00:00:00.000Z; workflow_run_id=778; nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:1.1.0-dev.2,trtllm,1.1.0-dev.2,moonshotai/Kimi-K2.5,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,1,1,1,1,4,1,4,167,4,8,1,1,1,8,5595.495253442807,16.131771299383008
kimik2_5_gb200_trtllm_fp4_disagg_1024x1024_c360_cfg759,db-dump/2026-04-27; config_id=759; silicon_concurrency=360; measured=2026-04-18T00:00:00.000Z; workflow_run_id=778; nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:1.1.0-dev.2,trtllm,1.1.0-dev.2,moonshotai/Kimi-K2.5,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,1,1,1,1,4,1,4,90,4,8,1,1,1,8,494.55562047447734,14.277763004296439
kimik2_5_gb200_trtllm_fp4_disagg_8192x1024_c15_cfg763,db-dump/2026-04-27; config_id=763; silicon_concurrency=15; measured=2026-04-18T00:00:00.000Z; workflow_run_id=778; nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:1.1.0-dev.2,trtllm,1.1.0-dev.2,moonshotai/Kimi-K2.5,gb200,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,1,1,1,1,4,1,4,3,5,4,1,1,1,4,451.02203592650767,7.661392004819505
kimik2_5_gb200_trtllm_fp4_disagg_8192x1024_c105_cfg763,db-dump/2026-04-27; config_id=763; silicon_concurrency=105; measured=2026-04-18T00:00:00.000Z; workflow_run_id=778; nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:1.1.0-dev.2,trtllm,1.1.0-dev.2,moonshotai/Kimi-K2.5,gb200,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,1,1,1,1,4,1,4,21,5,4,1,1,1,4,3484.7419106875964,11.31565433034595
kimik2_5_gb200_trtllm_fp4_disagg_8192x1024_c5_cfg763,db-dump/2026-04-27; config_id=763; silicon_concurrency=5; measured=2026-04-18T00:00:00.000Z; workflow_run_id=778; nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:1.1.0-dev.2,trtllm,1.1.0-dev.2,moonshotai/Kimi-K2.5,gb200,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,1,1,1,1,4,1,4,1,5,4,1,1,1,4,331.0779023601208,5.925337311111834
kimik2_5_gb200_trtllm_fp4_disagg_8192x1024_c60_cfg763,db-dump/2026-04-27; config_id=763; silicon_concurrency=60; measured=2026-04-18T00:00:00.000Z; workflow_run_id=778; nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:1.1.0-dev.2,trtllm,1.1.0-dev.2,moonshotai/Kimi-K2.5,gb200,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,1,1,1,1,4,1,4,12,5,4,1,1,1,4,760.5918371582993,10.741006670847813
kimik2_5_gb200_trtllm_fp4_disagg_8192x1024_c30_cfg763,db-dump/2026-04-27; config_id=763; silicon_concurrency=30; measured=2026-04-18T00:00:00.000Z; workflow_run_id=778; nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:1.1.0-dev.2,trtllm,1.1.0-dev.2,moonshotai/Kimi-K2.5,gb200,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,1,1,1,1,4,1,4,6,5,4,1,1,1,4,602.8166024533493,9.113925804965517
kimik2_5_gb200_trtllm_fp4_disagg_1024x1024_c55_cfg763,db-dump/2026-04-27; config_id=763; silicon_concurrency=55; measured=2026-04-18T00:00:00.000Z; workflow_run_id=778; nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:1.1.0-dev.2,trtllm,1.1.0-dev.2,moonshotai/Kimi-K2.5,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,1,1,1,1,4,1,4,11,5,4,1,1,1,4,3009.5070148401746,8.810066720505441
kimik2_5_gb200_trtllm_fp4_disagg_1024x1024_c30_cfg763,db-dump/2026-04-27; config_id=763; silicon_concurrency=30; measured=2026-04-18T00:00:00.000Z; workflow_run_id=778; nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:1.1.0-dev.2,trtllm,1.1.0-dev.2,moonshotai/Kimi-K2.5,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,1,1,1,1,4,1,4,6,5,4,1,1,1,4,231.87469864007045,8.714546220802623
kimik2_5_gb200_trtllm_fp4_disagg_1024x1024_c5_cfg763,db-dump/2026-04-27; config_id=763; silicon_concurrency=5; measured=2026-04-18T00:00:00.000Z; workflow_run_id=778; nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:1.1.0-dev.2,trtllm,1.1.0-dev.2,moonshotai/Kimi-K2.5,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,1,1,1,1,4,1,4,1,5,4,1,1,1,4,175.95001676178072,5.772208336833606
kimik2_5_gb200_trtllm_fp4_disagg_1024x1024_c15_cfg763,db-dump/2026-04-27; config_id=763; silicon_concurrency=15; measured=2026-04-18T00:00:00.000Z; workflow_run_id=778; nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:1.1.0-dev.2,trtllm,1.1.0-dev.2,moonshotai/Kimi-K2.5,gb200,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,1,1,1,1,4,1,4,3,5,4,1,1,1,4,206.88898693323912,7.424651341854029
kimik2_5_gb200_trtllm_fp4_disagg_8192x1024_c156_cfg760,db-dump/2026-04-27; config_id=760; silicon_concurrency=156; measured=2026-04-18T00:00:00.000Z; workflow_run_id=778; nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:1.1.0-dev.2,trtllm,1.1.0-dev.2,moonshotai/Kimi-K2.5,gb200,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,1,1,1,1,4,1,4,39,4,4,1,1,1,4,3469.4784700002438,14.968529821314446
kimik2_5_b200_vllm_fp4_agg_1024x1024_c4_cfg636,db-dump/2026-04-27; config_id=636; silicon_concurrency=4; measured=2026-04-20T00:00:00.000Z; workflow_run_id=786; vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,4,8,1,1,8,1,,,,,,,,,,,,,,,74.14093125262298,7.061564909699926
kimik2_5_b200_vllm_fp4_agg_8192x1024_c4_cfg636,db-dump/2026-04-27; config_id=636; silicon_concurrency=4; measured=2026-04-20T00:00:00.000Z; workflow_run_id=786; vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,8192,1024,nvfp4,nvfp4,4,8,1,1,8,1,,,,,,,,,,,,,,,229.15119494573446,8.674896054436193
kimik2_5_b200_vllm_fp4_agg_1024x1024_c16_cfg811,db-dump/2026-04-27; config_id=811; silicon_concurrency=16; measured=2026-04-20T00:00:00.000Z; workflow_run_id=786; vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,16,4,1,1,4,1,,,,,,,,,,,,,,,108.77561750494351,12.729104218557339
kimik2_5_b200_vllm_fp4_agg_1024x1024_c32_cfg811,db-dump/2026-04-27; config_id=811; silicon_concurrency=32; measured=2026-04-20T00:00:00.000Z; workflow_run_id=786; vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,32,4,1,1,4,1,,,,,,,,,,,,,,,151.3545156281907,16.773255417507468
kimik2_5_b200_vllm_fp4_agg_8192x1024_c4_cfg811,db-dump/2026-04-27; config_id=811; silicon_concurrency=4; measured=2026-04-20T00:00:00.000Z; workflow_run_id=786; vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,8192,1024,nvfp4,nvfp4,4,4,1,1,4,1,,,,,,,,,,,,,,,237.8441815788392,8.81564710427232
kimik2_5_b200_vllm_fp4_agg_1024x1024_c8_cfg811,db-dump/2026-04-27; config_id=811; silicon_concurrency=8; measured=2026-04-20T00:00:00.000Z; workflow_run_id=786; vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,8,4,1,1,4,1,,,,,,,,,,,,,,,91.25674542738125,9.797928660447713
kimik2_5_b200_vllm_fp4_agg_8192x1024_c16_cfg811,db-dump/2026-04-27; config_id=811; silicon_concurrency=16; measured=2026-04-20T00:00:00.000Z; workflow_run_id=786; vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,8192,1024,nvfp4,nvfp4,16,4,1,1,4,1,,,,,,,,,,,,,,,387.8285198297817,14.932463644893243
kimik2_5_b200_vllm_fp4_agg_8192x1024_c32_cfg811,db-dump/2026-04-27; config_id=811; silicon_concurrency=32; measured=2026-04-20T00:00:00.000Z; workflow_run_id=786; vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,8192,1024,nvfp4,nvfp4,32,4,1,1,4,1,,,,,,,,,,,,,,,570.5724850529805,21.03265037653846
kimik2_5_b200_vllm_fp4_agg_1024x1024_c4_cfg811,db-dump/2026-04-27; config_id=811; silicon_concurrency=4; measured=2026-04-20T00:00:00.000Z; workflow_run_id=786; vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,4,4,1,1,4,1,,,,,,,,,,,,,,,81.51909065345535,8.161381029229343
kimik2_5_b200_vllm_fp4_agg_8192x1024_c8_cfg811,db-dump/2026-04-27; config_id=811; silicon_concurrency=8; measured=2026-04-20T00:00:00.000Z; workflow_run_id=786; vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,8192,1024,nvfp4,nvfp4,8,4,1,1,4,1,,,,,,,,,,,,,,,308.5149833875221,11.175666670205008
kimik2_5_b200_vllm_fp4_agg_1024x1024_c64_cfg811,db-dump/2026-04-27; config_id=811; silicon_concurrency=64; measured=2026-04-20T00:00:00.000Z; workflow_run_id=786; vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,64,4,1,1,4,1,,,,,,,,,,,,,,,232.0963289535939,22.869306611476674
kimik2_5_b300_vllm_fp4_agg_8192x1024_c4_cfg813,db-dump/2026-04-27; config_id=813; silicon_concurrency=4; measured=2026-04-20T00:00:00.000Z; workflow_run_id=789; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,moonshotai/Kimi-K2.5,b300_sxm,fp4,agg,8192,1024,nvfp4,nvfp4,4,4,1,1,4,1,,,,,,,,,,,,,,,211.48715623421595,8.514906037270503
kimik2_5_b300_vllm_fp4_agg_8192x1024_c32_cfg813,db-dump/2026-04-27; config_id=813; silicon_concurrency=32; measured=2026-04-20T00:00:00.000Z; workflow_run_id=789; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,moonshotai/Kimi-K2.5,b300_sxm,fp4,agg,8192,1024,nvfp4,nvfp4,32,4,1,1,4,1,,,,,,,,,,,,,,,545.7325893308735,20.25349016372554
kimik2_5_b300_vllm_fp4_agg_8192x1024_c16_cfg813,db-dump/2026-04-27; config_id=813; silicon_concurrency=16; measured=2026-04-20T00:00:00.000Z; workflow_run_id=789; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,moonshotai/Kimi-K2.5,b300_sxm,fp4,agg,8192,1024,nvfp4,nvfp4,16,4,1,1,4,1,,,,,,,,,,,,,,,395.30839959261357,14.620456934648075
kimik2_5_b300_vllm_fp4_agg_1024x1024_c16_cfg813,db-dump/2026-04-27; config_id=813; silicon_concurrency=16; measured=2026-04-20T00:00:00.000Z; workflow_run_id=789; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,moonshotai/Kimi-K2.5,b300_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,16,4,1,1,4,1,,,,,,,,,,,,,,,109.08898650632182,12.473672625005289
kimik2_5_b300_vllm_fp4_agg_1024x1024_c4_cfg813,db-dump/2026-04-27; config_id=813; silicon_concurrency=4; measured=2026-04-20T00:00:00.000Z; workflow_run_id=789; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,moonshotai/Kimi-K2.5,b300_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,4,4,1,1,4,1,,,,,,,,,,,,,,,85.30104604869848,7.827971244884057
kimik2_5_b300_vllm_fp4_agg_1024x1024_c8_cfg813,db-dump/2026-04-27; config_id=813; silicon_concurrency=8; measured=2026-04-20T00:00:00.000Z; workflow_run_id=789; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,moonshotai/Kimi-K2.5,b300_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,8,4,1,1,4,1,,,,,,,,,,,,,,,100.00910516246222,9.300007642525925
kimik2_5_b300_vllm_fp4_agg_8192x1024_c8_cfg813,db-dump/2026-04-27; config_id=813; silicon_concurrency=8; measured=2026-04-20T00:00:00.000Z; workflow_run_id=789; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,moonshotai/Kimi-K2.5,b300_sxm,fp4,agg,8192,1024,nvfp4,nvfp4,8,4,1,1,4,1,,,,,,,,,,,,,,,278.2159408379812,10.581534555612318
kimik2_5_b300_vllm_fp4_agg_8192x1024_c64_cfg813,db-dump/2026-04-27; config_id=813; silicon_concurrency=64; measured=2026-04-20T00:00:00.000Z; workflow_run_id=789; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,moonshotai/Kimi-K2.5,b300_sxm,fp4,agg,8192,1024,nvfp4,nvfp4,64,4,1,1,4,1,,,,,,,,,,,,,,,865.8252859201639,30.326298932478956
kimik2_5_b300_vllm_fp4_agg_1024x1024_c64_cfg813,db-dump/2026-04-27; config_id=813; silicon_concurrency=64; measured=2026-04-20T00:00:00.000Z; workflow_run_id=789; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,moonshotai/Kimi-K2.5,b300_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,64,4,1,1,4,1,,,,,,,,,,,,,,,195.1695705545717,22.083818779065616
kimik2_5_b300_vllm_fp4_agg_1024x1024_c32_cfg813,db-dump/2026-04-27; config_id=813; silicon_concurrency=32; measured=2026-04-20T00:00:00.000Z; workflow_run_id=789; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,moonshotai/Kimi-K2.5,b300_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,32,4,1,1,4,1,,,,,,,,,,,,,,,145.40938934769656,16.141648433988234
kimik2_5_b300_vllm_fp4_agg_8192x1024_c4_cfg814,db-dump/2026-04-27; config_id=814; silicon_concurrency=4; measured=2026-04-20T00:00:00.000Z; workflow_run_id=789; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,moonshotai/Kimi-K2.5,b300_sxm,fp4,agg,8192,1024,nvfp4,nvfp4,4,8,1,1,8,1,,,,,,,,,,,,,,,186.31233560445253,7.539843828087327
kimik2_5_b300_vllm_fp4_agg_1024x1024_c4_cfg814,db-dump/2026-04-27; config_id=814; silicon_concurrency=4; measured=2026-04-20T00:00:00.000Z; workflow_run_id=789; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,moonshotai/Kimi-K2.5,b300_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,4,8,1,1,8,1,,,,,,,,,,,,,,,89.08100842963904,6.863451383292534
minimaxm2_5_b300_vllm_fp8_agg_8192x1024_c16_cfg826,db-dump/2026-04-27; config_id=826; silicon_concurrency=16; measured=2026-04-21T00:00:00.000Z; workflow_run_id=797; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b300_sxm,fp8,agg,8192,1024,fp8,fp8,16,1,1,1,1,1,,,,,,,,,,,,,,,524.4310557845893,21.604983487517966
minimaxm2_5_b300_vllm_fp8_agg_8192x1024_c8_cfg826,db-dump/2026-04-27; config_id=826; silicon_concurrency=8; measured=2026-04-21T00:00:00.000Z; workflow_run_id=797; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b300_sxm,fp8,agg,8192,1024,fp8,fp8,8,1,1,1,1,1,,,,,,,,,,,,,,,412.4333031751121,15.025981014054524
minimaxm2_5_b300_vllm_fp8_agg_8192x1024_c4_cfg826,db-dump/2026-04-27; config_id=826; silicon_concurrency=4; measured=2026-04-21T00:00:00.000Z; workflow_run_id=797; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b300_sxm,fp8,agg,8192,1024,fp8,fp8,4,1,1,1,1,1,,,,,,,,,,,,,,,320.183978449586,11.139464627439384
